ID,SeasonCode,ProductCode,CycleCode,CountryCode,Biz_unit_Code,CatCode,SubCatCode,UnitBaseCode,GenderCode,GroupCode,ColourCode,First_Sale_Date,PVP,Dist_phase,Units_Sold,Stock
55CC3638,SeasonA_Y3,Product1,Cycle2,Country4,Biz_unit4,Cat4,SubCat9,UnitBase95,Gender2,Group8,Colour2,20151230,4.00,3,141,99,0
55CB0129,SeasonA_Y3,Product45,Cycle2,Country1,Biz_unit4,Cat15,SubCat43,UnitBase164,Gender2,Group8,Colour1,20160115,4.50,0,51,117,0
55CA4844,SeasonA_Y3,Product33,Cycle2,Country2,Biz_unit4,Cat15,SubCat40,UnitBase142,Gender2,Group8,Colour2,20151229,8.00,0,25,283,0
56898298,SeasonA_Y3,Product53,Cycle2,Country1,Biz_unit3,Cat3,SubCat8,UnitBase215,Gender1,Group8,Colour1,20160503,5.00,3,109,126,0
55DFDD69,SeasonA_Y3,Product101,Cycle1,Country4,Biz_unit4,Cat4,SubCat9,UnitBase27,Gender2,Group10,Colour1,20160412,1.50,2,40,456,1
55E00913,SeasonA_Y3,Product101,Cycle1,Country4,Biz_unit4,Cat4,SubCat9,UnitBase27,Gender2,Group10,Colour5,20160412,1.50,2,22,266,0
55DF6145,SeasonA_Y3,Product1,Cycle2,Country4,Biz_unit3,Cat3,SubCat10,UnitBase109,Gender2,Group2,Colour9,20160218,5.00,0,42,126,0
565EB642,SeasonA_Y3,Product16,Cycle2,Country4,Biz_unit4,Cat4,SubCat12,UnitBase46,Gender1,Group9,Colour1,20160407,3.00,7,168,14,0
56C12E50,SeasonA_Y3,Product28,Cycle2,Country1,Biz_unit4,Cat13,SubCat46,UnitBase468,Gender1,Group10,Colour8,0,4.00,0,0,0,1
55E43F91,SeasonA_Y3,Product1,Cycle2,Country4,Biz_unit3,Cat3,SubCat6,UnitBase489,Gender1,Group8,Colour1,20160104,6.50,8,29,233,0
55EAE795,SeasonA_Y3,Product4,Cycle2,Country1,Biz_unit3,Cat3,SubCat8,UnitBase126,Gender1,Group2,Colour2,20160202,11.50,9,23,124,0
55E3E399,SeasonB_Y3,Product1,Cycle1,Country4,Biz_unit4,Cat4,SubCat9,UnitBase348,Gender2,Group10,Colour2,20160104,5.00,4,94,293,0
55E43480,SeasonA_Y3,Product1,Cycle1,Country4,Biz_unit3,Cat3,SubCat10,UnitBase344,Gender2,Group10,Colour2,20160107,5.00,11,35,287,0
5604EC56,SeasonA_Y3,Product9,Cycle2,Country4,Biz_unit3,Cat3,SubCat10,UnitBase241,Gender2,Group8,Colour2,20160405,6.50,2,23,248,0
56D81614,SeasonA_Y3,Product34,Cycle2,Country2,Biz_unit3,Cat3,SubCat8,UnitBase242,Gender2,Group2,Colour2,20160509,8.00,9,21,295,0
573B0440,SeasonA_Y3,Product43,Cycle2,Country1,Biz_unit4,Cat15,SubCat72,UnitBase337,Gender1,Group8,Colour10,20160315,3.00,2,48,181,0
573AFB31,SeasonA_Y3,Product118,Cycle2,Country2,Biz_unit4,Cat15,SubCat48,UnitBase436,Gender1,Group8,Colour13,0,3.50,0,0,0,1
56E94008,SeasonA_Y3,Product7,Cycle1,Country4,Biz_unit4,Cat4,SubCat12,UnitBase233,Gender1,Group10,Colour8,20160509,3.00,1,168,272,0
56E7DC52,SeasonA_Y3,Product91,Cycle2,Country1,Biz_unit4,Cat4,SubCat9,UnitBase340,Gender2,Group2,Colour2,0,10.00,0,0,0,1
56E92682,SeasonA_Y3,Product7,Cycle1,Country4,Biz_unit4,Cat4,SubCat12,UnitBase233,Gender1,Group10,Colour8,20160509,3.00,1,207,87,0
56E92C88,SeasonA_Y3,Product7,Cycle1,Country4,Biz_unit4,Cat4,SubCat12,UnitBase233,Gender1,Group10,Colour2,20160509,3.00,1,133,432,0
56E93800,SeasonA_Y3,Product7,Cycle1,Country4,Biz_unit4,Cat4,SubCat12,UnitBase233,Gender1,Group10,Colour2,20160509,3.00,1,164,177,0
5671A185,SeasonB_Y3,Product25,Cycle2,Country4,Biz_unit3,Cat3,SubCat10,UnitBase153,Gender2,Group2,Colour2,20160412,6.50,2,55,185,0
56605557,SeasonA_Y3,Product33,Cycle2,Country2,Biz_unit4,Cat15,SubCat41,UnitBase143,Gender1,Group2,Colour1,20160317,9.00,4,15,140,0
56604F51,SeasonA_Y3,Product33,Cycle2,Country2,Biz_unit4,Cat15,SubCat40,UnitBase142,Gender2,Group2,Colour11,20160317,7.50,4,14,147,0
565FF561,SeasonA_Y3,Product7,Cycle2,Country2,Biz_unit3,Cat3,SubCat8,UnitBase190,Gender2,Group8,Colour10,20160512,6.50,12,13,145,0
55D5F230,SeasonA_Y3,Product43,Cycle2,Country1,Biz_unit4,Cat15,SubCat74,UnitBase390,Gender2,Group8,Colour2,20160106,4.00,0,23,182,0
55D6BD33,SeasonA_Y3,Product6,Cycle2,Country7,Biz_unit3,Cat3,SubCat8,UnitBase12,Gender1,Group8,Colour2,20160330,5.00,0,57,205,0
55D56993,SeasonA_Y3,Product1,Cycle1,Country4,Biz_unit3,Cat3,SubCat8,UnitBase162,Gender1,Group10,Colour11,20160205,2.50,0,29,165,0
55D7A969,SeasonA_Y3,Product1,Cycle2,Country2,Biz_unit4,Cat4,SubCat9,UnitBase167,Gender2,Group8,Colour1,20160111,5.00,0,66,218,0
55ED8363,SeasonA_Y3,Product10,Cycle2,Country2,Biz_unit3,Cat3,SubCat10,UnitBase15,Gender2,Group2,Colour2,20160220,9.00,0,22,121,0
55EC9626,SeasonA_Y3,Product16,Cycle2,Country4,Biz_unit3,Cat3,SubCat10,UnitBase104,Gender2,Group9,Colour4,20160206,3.00,6,2,267,0
55F3F715,SeasonA_Y3,Product3,Cycle2,Country5,Biz_unit3,Cat3,SubCat8,UnitBase25,Gender2,Group2,Colour9,20160302,9.00,3,21,37,0
55F43981,SeasonA_Y3,Product3,Cycle1,Country4,Biz_unit3,Cat3,SubCat10,UnitBase117,Gender2,Group10,Colour2,20160209,6.50,2,38,64,0
55F43E86,SeasonA_Y3,Product3,Cycle1,Country4,Biz_unit3,Cat3,SubCat10,UnitBase117,Gender2,Group10,Colour11,20160210,6.50,3,13,111,0
56514905,SeasonA_Y3,Product101,Cycle2,Country4,Biz_unit3,Cat3,SubCat10,UnitBase537,Gender2,Group2,Colour11,20160503,3.00,3,26,259,0
56511C60,SeasonA_Y3,Product16,Cycle2,Country4,Biz_unit4,Cat4,SubCat9,UnitBase26,Gender2,Group9,Colour2,20160324,2.50,11,24,337,0
5652EB23,SeasonA_Y3,Product53,Cycle2,Country1,Biz_unit3,Cat3,SubCat8,UnitBase215,Gender2,Group8,Colour2,20160330,3.00,17,19,171,0
5652FB39,SeasonA_Y3,Product53,Cycle2,Country1,Biz_unit3,Cat3,SubCat8,UnitBase215,Gender2,Group8,Colour2,20160329,5.00,16,68,115,0
56588961,SeasonA_Y3,Product9,Cycle2,Country2,Biz_unit4,Cat4,SubCat12,UnitBase155,Gender1,Group2,Colour2,20160502,8.00,8,71,318,0
5688FF67,SeasonA_Y3,Product9,Cycle2,Country1,Biz_unit4,Cat4,SubCat9,UnitBase211,Gender2,Group8,Colour5,20160414,4.00,4,20,276,0
5688EE50,SeasonA_Y3,Product9,Cycle2,Country1,Biz_unit4,Cat4,SubCat9,UnitBase211,Gender2,Group8,Colour11,20160415,3.00,5,8,188,0
56985088,SeasonA_Y3,Product52,Cycle2,Country1,Biz_unit4,Cat4,SubCat12,UnitBase214,Gender1,Group9,Colour5,20160510,3.00,2,69,80,0
5616B408,SeasonA_Y3,Product33,Cycle2,Country2,Biz_unit3,Cat8,SubCat24,UnitBase201,Gender1,Group9,Colour1,20160407,4.00,7,9,180,0
55CE5C88,SeasonA_Y3,Product25,Cycle2,Country7,Biz_unit3,Cat3,SubCat10,UnitBase153,Gender2,Group2,Colour2,20160219,9.00,0,25,201,0
56510A42,SeasonA_Y3,Product16,Cycle2,Country4,Biz_unit4,Cat4,SubCat9,UnitBase26,Gender2,Group9,Colour1,20160325,2.50,12,45,230,0
52694197,SeasonA_Y2,Product77,Cycle2,Country1,Biz_unit4,Cat13,SubCat68,UnitBase386,Gender3,Group8,Colour3,20150312,1.50,0,43,29,0
57E60315,SeasonA_Y3,Product7,Cycle2,Country5,Biz_unit3,Cat3,SubCat8,UnitBase190,Gender1,Group2,Colour9,20160714,13.00,0,2,0,0
56357278,SeasonA_Y3,Product13,Cycle2,Country2,Biz_unit3,Cat3,SubCat8,UnitBase108,Gender1,Group8,Colour2,20160315,8.00,2,42,186,0
5638C933,SeasonA_Y3,Product33,Cycle2,Country2,Biz_unit3,Cat8,SubCat25,UnitBase249,Gender2,Group9,Colour13,20160330,4.00,0,6,194,0
56374646,SeasonA_Y3,Product9,Cycle1,Country2,Biz_unit4,Cat4,SubCat9,UnitBase188,Gender2,Group10,Colour1,20160308,6.50,2,72,205,0
55D67662,SeasonA_Y3,Product72,Cycle1,Country4,Biz_unit3,Cat3,SubCat8,UnitBase12,Gender2,Group10,Colour8,20160127,2.50,0,34,217,0
55D71016,SeasonA_Y3,Product1,Cycle1,Country4,Biz_unit3,Cat3,SubCat10,UnitBase109,Gender2,Group10,Colour3,20151230,2.00,3,38,310,0
55BA4444,SeasonA_Y3,Product34,Cycle2,Country2,Biz_unit4,Cat4,SubCat12,UnitBase154,Gender1,Group2,Colour5,20160104,10.00,8,22,173,0
579A3C16,SeasonA_Y3,Product16,Cycle2,Country2,Biz_unit4,Cat4,SubCat9,UnitBase167,Gender2,Group8,Colour11,20160516,4.00,1,363,86,0
579A4F35,SeasonA_Y3,Product16,Cycle2,Country2,Biz_unit4,Cat4,SubCat9,UnitBase167,Gender2,Group8,Colour1,20160516,4.00,1,854,39,0
579A5945,SeasonA_Y3,Product16,Cycle2,Country2,Biz_unit4,Cat4,SubCat9,UnitBase167,Gender2,Group8,Colour11,20160516,4.00,1,885,56,0
579A6153,SeasonA_Y3,Product16,Cycle2,Country2,Biz_unit4,Cat4,SubCat9,UnitBase167,Gender2,Group8,Colour11,20160516,4.00,1,652,54,0
579A9A10,SeasonA_Y3,Product16,Cycle2,Country2,Biz_unit4,Cat4,SubCat12,UnitBase171,Gender1,Group8,Colour3,20160516,4.00,1,234,227,0
579ABD45,SeasonA_Y3,Product16,Cycle2,Country2,Biz_unit3,Cat3,SubCat10,UnitBase318,Gender2,Group8,Colour11,20160525,3.00,6,238,447,0
579ACC60,SeasonA_Y3,Product16,Cycle2,Country2,Biz_unit3,Cat3,SubCat10,UnitBase318,Gender2,Group8,Colour11,20160518,3.00,3,137,184,0
579ACF63,SeasonA_Y3,Product16,Cycle2,Country2,Biz_unit3,Cat3,SubCat10,UnitBase318,Gender2,Group8,Colour1,20160517,3.00,2,158,397,0
579A9000,SeasonA_Y3,Product7,Cycle2,Country2,Biz_unit4,Cat4,SubCat12,UnitBase171,Gender1,Group8,Colour11,20160516,6.50,1,472,129,0
57094606,SeasonA_Y3,Product13,Cycle2,Country2,Biz_unit4,Cat4,SubCat12,UnitBase77,Gender1,Group9,Colour3,20160629,6.50,52,0,2,0
570CD719,SeasonA_Y3,Product6,Cycle2,Country5,Biz_unit3,Cat3,SubCat8,UnitBase12,Gender2,Group9,Colour2,20160130,3.50,6,21,72,0
57098569,SeasonA_Y3,Product7,Cycle2,Country2,Biz_unit3,Cat3,SubCat8,UnitBase190,Gender1,Group8,Colour2,0,11.50,0,0,0,1
57099080,SeasonA_Y3,Product7,Cycle2,Country2,Biz_unit4,Cat4,SubCat12,UnitBase186,Gender1,Group2,Colour2,0,13.00,0,0,0,1
5709CA38,SeasonA_Y3,Product5,Cycle2,Country2,Biz_unit4,Cat4,SubCat12,UnitBase18,Gender1,Group2,Colour3,0,10.00,0,0,0,1
57095824,SeasonA_Y3,Product13,Cycle2,Country2,Biz_unit3,Cat3,SubCat8,UnitBase108,Gender2,Group2,Colour1,0,8.00,0,0,0,1
571B0650,SeasonA_Y3,Product5,Cycle1,Country4,Biz_unit4,Cat4,SubCat12,UnitBase406,Gender1,Group10,Colour8,20160422,3.00,0,83,614,1
571AF432,SeasonA_Y3,Product5,Cycle1,Country4,Biz_unit4,Cat4,SubCat12,UnitBase406,Gender1,Group10,Colour10,20160428,3.00,4,65,510,1
56EAC395,SeasonA_Y3,Product16,Cycle2,Country4,Biz_unit4,Cat4,SubCat9,UnitBase26,Gender2,Group9,Colour2,20160416,2.00,6,118,797,1
570CCD09,SeasonA_Y3,Product6,Cycle2,Country5,Biz_unit3,Cat3,SubCat8,UnitBase12,Gender2,Group9,Colour10,20160204,3.50,11,3,248,0
570CE129,SeasonA_Y3,Product6,Cycle2,Country5,Biz_unit3,Cat3,SubCat8,UnitBase12,Gender1,Group9,Colour11,20160204,3.50,11,9,165,0
5.71E+66,SeasonA_Y3,Product7,Cycle2,Country2,Biz_unit3,Cat3,SubCat8,UnitBase190,Gender1,Group8,Colour8,0,11.50,0,0,0,1
570CBB91,SeasonA_Y3,Product6,Cycle2,Country5,Biz_unit4,Cat4,SubCat12,UnitBase44,Gender1,Group9,Colour5,20160223,4.00,2,103,71,0
57099585,SeasonA_Y3,Product7,Cycle2,Country2,Biz_unit3,Cat3,SubCat8,UnitBase190,Gender1,Group2,Colour1,0,11.50,0,0,0,1
571BE371,SeasonA_Y3,Product13,Cycle2,Country2,Biz_unit4,Cat4,SubCat12,UnitBase46,Gender1,Group2,Colour1,0,6.50,0,0,0,1
56E95933,SeasonA_Y3,Product7,Cycle1,Country4,Biz_unit4,Cat4,SubCat12,UnitBase233,Gender1,Group10,Colour10,20160509,3.00,1,143,79,0
5.73E+50,SeasonA_Y3,Product33,Cycle2,Country2,Biz_unit4,Cat15,SubCat40,UnitBase159,Gender2,Group8,Colour1,20160307,5.00,1,36,121,0
56E98476,SeasonA_Y3,Product16,Cycle2,Country4,Biz_unit3,Cat3,SubCat8,UnitBase217,Gender1,Group9,Colour1,20160511,2.00,11,66,165,0
5702B828,SeasonA_Y3,Product7,Cycle2,Country5,Biz_unit4,Cat4,SubCat12,UnitBase186,Gender1,Group2,Colour2,20160318,13.00,0,23,386,1
573B3D97,SeasonA_Y3,Product118,Cycle2,Country2,Biz_unit4,Cat15,SubCat48,UnitBase436,Gender1,Group8,Colour13,0,3.50,0,0,0,1
56E95428,SeasonA_Y3,Product7,Cycle1,Country4,Biz_unit4,Cat4,SubCat12,UnitBase233,Gender1,Group10,Colour1,20160509,3.00,1,61,152,0
5733A250,SeasonA_Y3,Product33,Cycle2,Country2,Biz_unit4,Cat15,SubCat40,UnitBase159,Gender2,Group8,Colour1,20160311,5.00,5,26,57,0
5713E525,SeasonA_Y3,Product16,Cycle2,Country5,Biz_unit4,Cat4,SubCat9,UnitBase167,Gender2,Group8,Colour1,20160208,5.00,1,29,77,0
57166060,SeasonA_Y3,Product16,Cycle2,Country2,Biz_unit4,Cat4,SubCat9,UnitBase167,Gender2,Group8,Colour1,20160224,3.00,0,102,8,0
57164028,SeasonA_Y3,Product16,Cycle2,Country2,Biz_unit4,Cat4,SubCat9,UnitBase167,Gender2,Group8,Colour11,20160224,4.00,0,138,65,0
55BA9121,SeasonA_Y3,Product13,Cycle2,Country2,Biz_unit4,Cat4,SubCat12,UnitBase77,Gender1,Group9,Colour1,20160104,5.00,8,95,181,0
55C18F11,SeasonA_Y3,Product1,Cycle2,Country2,Biz_unit3,Cat3,SubCat10,UnitBase318,Gender2,Group8,Colour3,20160128,5.00,4,45,129,0
55DFE173,SeasonA_Y3,Product101,Cycle1,Country4,Biz_unit4,Cat4,SubCat9,UnitBase27,Gender2,Group10,Colour11,20160412,1.50,2,13,353,0
55E06000,SeasonA_Y3,Product80,Cycle2,Country1,Biz_unit4,Cat15,SubCat48,UnitBase359,Gender1,Group8,Colour8,20160131,3.50,0,0,133,0
55DFAA18,SeasonA_Y3,Product6,Cycle2,Country7,Biz_unit3,Cat3,SubCat8,UnitBase457,Gender1,Group2,Colour8,20160227,9.00,0,10,199,0
55E7A359,SeasonA_Y3,Product66,Cycle2,Country4,Biz_unit3,Cat3,SubCat10,UnitBase213,Gender2,Group9,Colour11,0,5.00,0,0,0,1
56356666,SeasonA_Y3,Product13,Cycle2,Country2,Biz_unit3,Cat3,SubCat8,UnitBase108,Gender1,Group8,Colour1,20160315,8.00,9,86,175,0
56358799,SeasonA_Y3,Product7,Cycle2,Country2,Biz_unit3,Cat3,SubCat8,UnitBase190,Gender1,Group8,Colour10,20160323,8.00,0,20,244,0
56355D57,SeasonA_Y3,Product13,Cycle2,Country2,Biz_unit3,Cat3,SubCat8,UnitBase108,Gender1,Group8,Colour2,20160315,8.00,2,38,216,0
55E71012,SeasonA_Y3,Product30,Cycle2,Country1,Biz_unit3,Cat8,SubCat24,UnitBase80,Gender2,Group8,Colour2,20160205,5.00,5,16,108,0
55F1EB91,SeasonA_Y3,Product107,Cycle2,Country1,Biz_unit4,Cat15,SubCat48,UnitBase434,Gender1,Group8,Colour8,20160116,6.50,0,37,156,0
56E37A30,SeasonA_Y3,Product9,Cycle2,Country7,Biz_unit4,Cat4,SubCat12,UnitBase222,Gender1,Group9,Colour5,20160505,4.00,0,139,311,0
56F54F95,SeasonA_Y3,Product15,Cycle2,Country4,Biz_unit4,Cat4,SubCat9,UnitBase27,Gender2,Group9,Colour2,20160524,3.00,5,66,357,0
56F5BB03,SeasonA_Y3,Product7,Cycle1,Country4,Biz_unit3,Cat3,SubCat8,UnitBase231,Gender2,Group10,Colour2,20160507,3.00,7,27,311,0
52694F11,SeasonA_Y2,Product77,Cycle2,Country1,Biz_unit4,Cat13,SubCat68,UnitBase315,Gender3,Group8,Colour8,20150313,1.50,0,82,29,0
52698F75,SeasonA_Y2,Product75,Cycle2,Country1,Biz_unit4,Cat13,SubCat68,UnitBase387,Gender3,Group8,Colour8,20150314,2.00,0,44,37,0
56408F23,SeasonA_Y3,Product19,Cycle2,Country1,Biz_unit3,Cat8,SubCat15,UnitBase38,Gender2,Group8,Colour2,20160422,6.50,5,34,81,0
5609F848,SeasonA_Y3,Product50,Cycle2,Country1,Biz_unit3,Cat8,SubCat15,UnitBase540,Gender2,Group8,Colour1,20160205,8.00,0,63,26,0
565C9698,SeasonA_Y3,Product33,Cycle2,Country1,Biz_unit4,Cat15,SubCat41,UnitBase163,Gender1,Group8,Colour1,20160425,6.50,8,12,131,0
565BF941,SeasonA_Y3,Product6,Cycle2,Country4,Biz_unit4,Cat4,SubCat12,UnitBase44,Gender1,Group9,Colour2,20160419,2.50,2,57,266,0
565D8234,SeasonA_Y3,Product16,Cycle2,Country2,Biz_unit3,Cat3,SubCat10,UnitBase318,Gender2,Group8,Colour11,20160405,5.00,5,10,160,0
565D7D29,SeasonA_Y3,Product16,Cycle2,Country2,Biz_unit3,Cat3,SubCat10,UnitBase318,Gender2,Group8,Colour11,20160405,5.00,5,20,210,0
55CA1593,SeasonA_Y3,Product45,Cycle2,Country1,Biz_unit4,Cat15,SubCat43,UnitBase435,Gender2,Group8,Colour13,20160104,4.00,4,15,204,0
5606D747,SeasonA_Y3,Product84,Cycle2,Country1,Biz_unit4,Cat15,SubCat33,UnitBase378,Gender1,Group8,Colour13,20160228,5.00,7,1,271,0
56068B71,SeasonA_Y3,Product6,Cycle1,Country4,Biz_unit3,Cat3,SubCat6,UnitBase79,Gender1,Group10,Colour2,20160216,3.00,2,50,99,0
55DB2D69,SeasonA_Y3,Product92,Cycle2,Country1,Biz_unit4,Cat15,SubCat43,UnitBase164,Gender2,Group8,Colour1,20160209,4.00,2,36,71,0
56453F23,SeasonA_Y3,Product7,Cycle2,Country2,Biz_unit3,Cat3,SubCat6,UnitBase13,Gender1,Group2,Colour10,20160317,7.50,4,13,138,0
565F7129,SeasonA_Y3,Product16,Cycle2,Country4,Biz_unit3,Cat3,SubCat10,UnitBase104,Gender2,Group8,Colour9,20160329,3.00,2,30,265,0
5605D185,SeasonA_Y3,Product34,Cycle2,Country1,Biz_unit3,Cat3,SubCat11,UnitBase105,Gender1,Group2,Colour2,20160313,9.00,14,59,26,0
580AC323,SeasonA_Y3,Product16,Cycle2,Country5,Biz_unit3,Cat3,SubCat8,UnitBase217,Gender1,Group8,Colour2,20160502,3.00,8,84,324,0
55BFC452,SeasonA_Y3,Product64,Cycle2,Country1,Biz_unit3,Cat8,SubCat36,UnitBase134,Gender2,Group8,Colour2,20160224,2.50,0,68,79,0
55CABE62,SeasonA_Y3,Product17,Cycle2,Country2,Biz_unit4,Cat15,SubCat41,UnitBase445,Gender1,Group8,Colour2,20160201,9.00,1,24,146,0
565EDD81,SeasonA_Y3,Product14,Cycle2,Country4,Biz_unit4,Cat4,SubCat9,UnitBase26,Gender2,Group9,Colour2,20160426,3.00,0,365,467,0
565DB989,SeasonA_Y3,Product16,Cycle2,Country4,Biz_unit4,Cat4,SubCat9,UnitBase26,Gender2,Group9,Colour2,20160328,2.50,1,362,298,0
55DF9395,SeasonA_Y3,Product6,Cycle1,Country1,Biz_unit3,Cat3,SubCat11,UnitBase427,Gender1,Group10,Colour11,20160220,6.50,0,28,159,0
55DFF997,SeasonA_Y3,Product101,Cycle1,Country4,Biz_unit4,Cat4,SubCat9,UnitBase27,Gender2,Group10,Colour11,20160412,1.50,2,17,284,0
568F3557,SeasonA_Y3,Product9,Cycle2,Country1,Biz_unit4,Cat4,SubCat9,UnitBase211,Gender2,Group8,Colour11,20160330,5.00,3,32,159,0
568DD404,SeasonA_Y3,Product10,Cycle2,Country2,Biz_unit4,Cat4,SubCat9,UnitBase14,Gender2,Group2,Colour2,20160324,9.00,0,59,287,0
55DFF088,SeasonA_Y3,Product101,Cycle1,Country4,Biz_unit4,Cat4,SubCat9,UnitBase27,Gender2,Group10,Colour12,20160415,1.50,5,23,373,0
55E07218,SeasonA_Y3,Product44,Cycle2,Country1,Biz_unit4,Cat15,SubCat48,UnitBase359,Gender1,Group8,Colour1,20160215,5.00,1,39,241,0
5756C040,SeasonA_Y3,Product9,Cycle2,Country1,Biz_unit3,Cat3,SubCat10,UnitBase241,Gender2,Group8,Colour9,20160725,8.00,0,0,0,0
57570812,SeasonA_Y3,Product9,Cycle2,Country1,Biz_unit4,Cat4,SubCat9,UnitBase188,Gender2,Group2,Colour1,20160626,8.00,40,1,1,0
5756CC52,SeasonA_Y3,Product9,Cycle2,Country1,Biz_unit3,Cat3,SubCat10,UnitBase241,Gender2,Group8,Colour12,0,6.50,0,0,0,1
571C4266,SeasonA_Y3,Product5,Cycle2,Country2,Biz_unit3,Cat3,SubCat8,UnitBase59,Gender2,Group2,Colour14,20160728,9.00,17,0,0,0
571B6747,SeasonA_Y3,Product9,Cycle2,Country4,Biz_unit3,Cat3,SubCat8,UnitBase538,Gender1,Group10,Colour10,20160510,3.00,2,45,145,0
5702C137,SeasonA_Y3,Product87,Cycle2,Country5,Biz_unit4,Cat4,SubCat12,UnitBase539,Gender1,Group2,Colour2,20160315,13.00,2,150,450,1
565EEF99,SeasonA_Y3,Product14,Cycle2,Country4,Biz_unit4,Cat4,SubCat9,UnitBase26,Gender2,Group9,Colour12,20160428,3.00,4,147,630,1
565DB080,SeasonA_Y3,Product16,Cycle2,Country4,Biz_unit4,Cat4,SubCat9,UnitBase26,Gender2,Group9,Colour5,20160329,2.50,2,104,436,0
565D9149,SeasonA_Y3,Product16,Cycle2,Country4,Biz_unit4,Cat4,SubCat9,UnitBase26,Gender2,Group9,Colour1,20160324,2.50,0,240,635,0
5686D311,SeasonB_Y3,Product6,Cycle2,Country1,Biz_unit3,Cat3,SubCat10,UnitBase153,Gender2,Group2,Colour2,20160329,9.00,2,22,256,0
56279C36,SeasonA_Y3,Product16,Cycle2,Country4,Biz_unit4,Cat4,SubCat12,UnitBase46,Gender1,Group8,Colour1,20160307,5.00,1,221,80,0
56098F43,SeasonA_Y3,Product34,Cycle2,Country5,Biz_unit3,Cat3,SubCat6,UnitBase381,Gender1,Group2,Colour2,20160314,10.00,1,171,58,0
56099650,SeasonA_Y3,Product3,Cycle1,Country4,Biz_unit3,Cat3,SubCat8,UnitBase25,Gender1,Group10,Colour1,20160307,5.00,1,130,152,0
56275D73,SeasonA_Y3,Product33,Cycle2,Country1,Biz_unit3,Cat8,SubCat24,UnitBase201,Gender1,Group8,Colour2,20160411,6.50,1,41,29,0
56276379,SeasonA_Y3,Product33,Cycle2,Country1,Biz_unit3,Cat8,SubCat24,UnitBase201,Gender1,Group8,Colour2,20160414,6.50,4,47,51,0
56277193,SeasonA_Y3,Product33,Cycle2,Country1,Biz_unit3,Cat8,SubCat24,UnitBase250,Gender1,Group8,Colour2,20160403,6.50,3,15,237,0
568F9B59,SeasonA_Y3,Product9,Cycle2,Country1,Biz_unit4,Cat4,SubCat9,UnitBase211,Gender2,Group8,Colour5,20160328,5.00,1,40,155,0
55DFFF03,SeasonA_Y3,Product101,Cycle1,Country4,Biz_unit4,Cat4,SubCat9,UnitBase27,Gender2,Group10,Colour2,20160412,1.50,2,20,667,1
55EAFA14,SeasonA_Y3,Product4,Cycle2,Country1,Biz_unit4,Cat4,SubCat12,UnitBase152,Gender1,Group2,Colour2,20160218,15.00,0,28,125,0
55DDDA54,SeasonA_Y3,Product83,Cycle2,Country1,Biz_unit3,Cat8,SubCat37,UnitBase365,Gender1,Group9,Colour13,20160106,3.50,0,16,95,0
56B75125,SeasonA_Y3,Product16,Cycle1,Country4,Biz_unit3,Cat3,SubCat8,UnitBase217,Gender2,Group10,Colour2,20160309,1.50,17,27,231,0
55C9AA86,SeasonA_Y3,Product33,Cycle2,Country2,Biz_unit3,Cat8,SubCat24,UnitBase201,Gender1,Group8,Colour1,0,6.50,0,0,0,1
568F4068,SeasonA_Y3,Product9,Cycle2,Country1,Biz_unit4,Cat4,SubCat9,UnitBase211,Gender2,Group8,Colour2,20160502,5.00,8,46,115,0
56272820,SeasonA_Y3,Product33,Cycle2,Country1,Biz_unit3,Cat8,SubCat25,UnitBase249,Gender2,Group8,Colour1,20160417,5.00,7,11,266,0
5609D311,SeasonA_Y3,Product13,Cycle2,Country2,Biz_unit3,Cat3,SubCat8,UnitBase108,Gender2,Group9,Colour2,20160301,5.00,2,42,81,0
56094468,SeasonA_Y3,Product7,Cycle2,Country1,Biz_unit3,Cat3,SubCat8,UnitBase190,Gender2,Group2,Colour1,20160318,11.50,0,255,53,0
568F5C96,SeasonA_Y3,Product9,Cycle2,Country1,Biz_unit4,Cat4,SubCat9,UnitBase211,Gender2,Group8,Colour8,20160328,5.00,1,74,100,0
568F6404,SeasonA_Y3,Product9,Cycle2,Country1,Biz_unit4,Cat4,SubCat9,UnitBase211,Gender2,Group8,Colour2,20160331,6.50,4,27,246,0
55CF0658,SeasonA_Y3,Product3,Cycle2,Country7,Biz_unit3,Cat3,SubCat10,UnitBase121,Gender2,Group2,Colour2,20160205,8.00,5,13,129,0
562D0218,SeasonA_Y3,Product9,Cycle2,Country2,Biz_unit4,Cat4,SubCat12,UnitBase175,Gender1,Group8,Colour10,20160305,5.00,6,56,96,0
55D9C509,SeasonA_Y3,Product6,Cycle2,Country7,Biz_unit4,Cat4,SubCat9,UnitBase276,Gender2,Group8,Colour11,20160215,6.50,1,71,163,0
55D6E371,SeasonA_Y3,Product2,Cycle1,Country4,Biz_unit4,Cat4,SubCat9,UnitBase100,Gender2,Group10,Colour2,20160125,3.00,1,49,295,0
56D06040,SeasonA_Y3,Product24,Cycle1,Country4,Biz_unit3,Cat3,SubCat8,UnitBase223,Gender1,Group10,Colour2,20160506,1.50,6,74,304,0
5652F331,SeasonA_Y3,Product53,Cycle2,Country1,Biz_unit3,Cat3,SubCat8,UnitBase215,Gender1,Group8,Colour2,20160328,5.00,15,28,167,0
5652EF27,SeasonA_Y3,Product53,Cycle2,Country1,Biz_unit3,Cat3,SubCat8,UnitBase215,Gender1,Group8,Colour2,20160329,3.00,16,36,209,0
